review_sentence,arousal,valence,cuisine
  will be looking forward to this when the tomatoes are fresh off the vine,3.290015896421836,6.314193482782622,Italian
  /  /  adopt a greyhound  one word: yum,3.6486157517899764,6.545625,Italian
 this was my first time to have this salad and it was so good,4.644400220518419,6.600323021293488,Italian
 i grabbed some fresh tomatoes & basil from our garden,3.5045361991862385,6.534778830309196,Italian
 i just made it for myself for lunch so i reduced the amounts accordingly and it was just right,4.313530361641966,6.070372211188179,Italian
 i also used meadowkaas dutch cheese since i didn't have any fresh mozzarella and it blended wonderfully,3.6085126507856824,6.170976993585336,Italian
" i also sprinkled salt, pepper, & garlic across the top",4.28,6.76,Italian
 this is a delicious & relatively healthy summer lunch,4.431400038537999,7.303938369414387,Italian
 thank you so much for sharing this great salad,3.741431846874133,7.015556542990447,Italian
  /  /  kit katchen  perfect lite meal,4.375313358166345,6.654506664281241,Italian
  i used garlic infused olive oil  /  /  sch30  delizioso,4.127183378935024,4.723608319017508,Italian
 can i have some more,3.14,6.41,Italian
"""  /  /  glori",6.31,6.45,Italian
"i made your grandmother's struffoli recipe today, and i was impressed",4.6412138586288805,6.578535201062674,Italian
 this recipe is the closest to my grandmother's recipe yet,4.45,6.85,Italian
 the only difference is that nana's dough wasn't quite as sweet,4.998823529411764,7.007112676056337,Italian
 i think i will experiment with cutting back on the sugar in the next batch,4.060902972958144,5.838707066636859,Italian
 thanks sooo much for posting it,3.9938669438669443,6.359337979094077,Italian
"  :)  /  /  dee514  5 this is pretty good, but i recommend using fresh squeezed lemon juice instead of the vinegar",4.149576208462431,6.461715881324463,Italian
" some recipes call for limoncello, but using a lemon juice/whiskey combo works well",4.183977525115973,6.109838536762416,Italian
 i also add the zest of 1 lemon to the dough to give it a really good flavor,4.789192374359873,6.694450162729389,Italian
" other notes about this recipe: i had to add quite a bit of extra flour to the dough to make it not so sticky, and i only needed about half of the honey called for to coat my struffoli",4.321636654256499,5.892041704103668,Italian
  /  /  paisan di fontana  what a great recipe,4.314456066945606,7.145454545454545,Italian
 i've never made them before because i thought it would take up so much time,4.766980245075346,5.752209250288666,Italian
 i had 2 of my friends over watching me make it yesterday it was so much fun and i must say they really came out great,4.886655248049319,6.712877005452351,Italian
 thank you so much nana g  /  /  nana g  excellent and easy,4.230610946405123,7.507593052109181,Italian
  i love these and my aunts or cousins always made them at christmas,5.486973876736969,7.665259842519686,Italian
" now its my turn,i have no idea why it took me so long to make them",5.055860039826673,5.8243081589795445,Italian
" i used jameson's whiskey, since i'm half italian half irish i figured it works ",4.37058935685617,5.186886533176285,Italian
" lol
thanks, these will now be on my table every holiday",3.5263119678673363,6.061382578344692,Italian
 i also use my regular spoons to measure as did my mom and nona ,4.358365911140391,6.088693420063629,Italian
")  /  /  carb lover  dee my grandmother never owned a measuring tablespoon
and neither does my mom",5.4545406173214275,7.790330805124835,Italian
 she used a tablespoon or soup spoon as some would call it out of the silvaware draw,4.129395101152906,6.011672124091828,Italian
 so that may well account for the difference in the sugar amount,4.727906260734596,6.500066024162873,Italian
i did not see the carb count for this recipe,4.1869565217391305,6.560903426791277,Italian
 did i miss it,4.29,3.64,Italian
 it's important to those of us on keto,3.6843225695714144,6.755587036141248,Italian
  /  /  d_n_del  3 see 1  super yummy and so easy to make,4.136919060571616,6.767755526045281,Italian
 thanks for a great recipe,4.223670857477819,7.337765592871831,Italian
"  great way to use almond flour, kept the chicken moist and flavorful",4.027620327118823,5.9552706790213765,Italian
 will keep this in my keto rotations,3.072870159453303,6.563230769230769,Italian
 thanks for sharing,4.05,7.73,Italian
this was so good,5.43,7.47,Italian
 we loved this recipe,5.295639412997904,8.089826839826841,Italian
 it was so nice and cheesy that we also served it right out of the pan,4.879517751141399,6.100124439766648,Italian
 i didn't want to mess up the looks of it :)i will definitely be making this again,4.2217222299522295,5.662189536948015,Italian
 thank you for the recipe,3.918,7.339036544850497,Italian
"  /  /  gingerbear  1 oh my, this is the best chicken parmesan",4.005281862173054,6.8063512931523,Italian
" easy to make, made just like the recipe says, but, used my home canned marinara sauce",4.279879356977113,6.564476542536229,Italian
 i served it right from the skillet,5.211928429423459,6.413992673992675,Italian
 it looked so good with the melted cheese,4.740567013067627,6.566525323910484,Italian
" my dh said, man this is good",5.325058139534884,7.12936507936508,Italian
 thank you bev for another yummy recipe,4.089423865452776,7.3894668577216684,Italian
  /  /  barb g,5.1,3.75,Italian
"  1 this is a nice, easy recipe",4.462769857433809,6.9639601139601135,Italian
 the family liked it,4.983039399624765,7.3412601626016265,Italian
 i thought it a bit heavy,4.895822418807979,4.927484734450439,Italian
  /  /  pansregnig  this was pretty good,5.7672781065088765,7.619815498154981,Italian
 next time i will try homemade marinara instead of the jar,4.683166526863258,6.475164808944337,Italian
 i would suggest not adding the chicken broth unless your marinara is very thick,5.2323430962343105,5.778737864077669,Italian
 it made the sauce too runny,4.083547008547008,6.1856462585034,Italian
torres  this was so easy and so yummy,4.48,7.308363636363637,Italian
 i love that it was all done on top of the stove,4.513826793142375,7.088766578253534,Italian
 and two breasts makes plenty for 4 servings,4.613130206570335,6.230384554109014,Italian
my family really enjoyed this recipe,4.667226984023357,7.082372446901655,Italian
"  i made them for my freezer, doing it two different ways",4.103325460960619,5.812040545777162,Italian
"  the first batch i formed into patties, put in my baking dish with the sauce on top and froze it pan and all",4.531177051343467,6.068489960388644,Italian
"  i didn't want to tie up my other dish for the second batch, so this one i made the patties, flash froze, then put in the freezer with no sauce",4.549020644587921,5.74941696998141,Italian
"  at serving time, we added the sauce and cheese on top",3.9661128112848876,6.326902022850111,Italian
  both worked out well and there was very little leftovers,4.661231190150479,6.518240733484837,Italian
  /  /  stacyw  i made this two different ways: one as a 'regular dinner' one for a freezer meal,3.4444358222217653,6.261522339914274,Italian
  the only thing i changed was using spaghetti sauce instead of the tomato sauce (the can i thought i had was no where to be found) and used 1/2 the amout of mozzarella cheese,3.975392876574932,6.1532848855472455,Italian
"

the first time through i followed the directions for 4 servings",4.736254774842623,6.106020777142321,Italian
"  even cutting the cheese in 1/2, it was way too much food",4.474663550004005,6.0712012678023735,Italian
"  hubby and i shared one patty and were full (had veggies, no pasta)",2.93110294117647,6.138705882352942,Italian
"  flavor wise, it was kind of bland and i didn't know if i'd do it again",3.777903367726953,6.009612737210802,Italian
"

the batch i froze was made into 6 patties, also with 1/2 the cheese",4.012875536480687,6.2236231884057975,Italian
  i browned the patties and placed in a foil pan,4.612751091703057,5.469,Italian
  i used 1/4 cup spagetti sauce on top of each patty and distributed the cheese across the top of all,3.825436536768176,6.218117010651685,Italian
  i covered the pan with foil and slid (with directions for baking) into a large ziploc bag,4.678029978586725,5.723459459459459,Italian
  last night i pulled it out of the freezer until time to cook,4.25258484156563,6.219137020296557,Italian
  it probably could have used a few extra minutes in the oven and next time i'll cook the meat patties longer until closer to done,4.0120595328355115,5.828087401379098,Italian
  the flavor was much better after freezing (maybe from the sauce being in contact longer) but i'll still add a sprinkle of garlic or onion powder and italian seasoning next time as we like a stronger flavor,4.249498664622627,6.244411607083446,Italian
"  

hubby gave it a thumbs up, my youngest stepdaughter did too (and she usually doesn't like ground beef not in meatloaf",4.654861722029217,6.247242030927013,Italian
  as a 'freeze ahead' it would make an easy weeknight dinner,4.556961845426226,6.774283139045789,Italian
  i warmed up some of the leftovers the first time i made it and it made a nice lunch,4.264237930763359,6.300892328076728,Italian
  /  /  gabby lsw  this made a nice weekday dinner that my family enjoyed,4.804958780894096,7.010967099645488,Italian
  i used a little less cheese and non,4.0304646464646465,5.447357512953367,Italian
stick cooking spray instead of oil,4.191171242984715,5.372136034484603,Italian
  it worked very well,4.291506849315068,6.671958041958042,Italian
  /  /  chris from kansas  this was a easy quick meal to throw together with some buttered noodles,5.671003667591019,6.383586079766112,Italian
"  i did use some of my sister's sauce rather that tomato sauce, as well as adding some minced garlic, but other than those changes i stayed with what you had",4.4390718976982475,6.27344884708312,Italian
  nice weeknight meal,4.60219683655536,6.833720930232558,Italian
  thanks,4.05,7.73,Italian
 :)  /  /  *ozman*  sorry,5.74,3.66,Italian
we just didn't care for this very much,2.67,7.64,Italian
congrats sounds delicious  /  /  rinna26 ,4.446044776119403,7.17920199501247,Italian
delicious and super super easy,4.457301683278394,7.1404882385120345,Italian
so much great depth of flavor in this dish and i loved it,5.091280777626507,7.502870805228772,Indian
 served it with basmati rice and naan,5.41,5.66,Indian
"  /  /  jonathan melendez  4 not exactly what i was looking for, but still pretty tasty",5.3277392442871925,6.325889676638423,Indian
"  i used whole coriander, and didn't care for the seeds/texture (my fault)",3.4698926681586553,6.106751291724027,Indian
  going to try this one again but adjust the spices a little,5.26767191682434,5.819324677235444,Indian
